Date,hour,price
2023-01-01,0,2.01
2023-01-01,1,1.38
2023-01-01,2,0.09
2023-01-01,3,0.08
2023-01-01,4,0.05
2023-01-01,5,0
2023-01-01,6,-0.38
2023-01-01,7,0
2023-01-01,8,0
2023-01-01,9,0.04
2023-01-01,10,0.8
2023-01-01,11,0.08
2023-01-01,12,0.04
2023-01-01,13,0
2023-01-01,14,0.85
2023-01-01,15,23.53
2023-01-01,16,36.54
2023-01-01,17,46.03
2023-01-01,18,55.57
2023-01-01,19,54.95
2023-01-01,20,49.23
2023-01-01,21,44.99
2023-01-01,22,45.96
2023-01-01,23,35
2023-01-02,0,57.91
2023-01-02,1,51.67
2023-01-02,2,52.93
2023-01-02,3,44.16
2023-01-02,4,50.08
2023-01-02,5,77.09
2023-01-02,6,105.08
2023-01-02,7,140.64
2023-01-02,8,145.98
2023-01-02,9,147.05
2023-01-02,10,145.61
2023-01-02,11,143.35
2023-01-02,12,144.38
2023-01-02,13,143.76
2023-01-02,14,148.2
2023-01-02,15,155.34
2023-01-02,16,162.89
2023-01-02,17,170
2023-01-02,18,174.74
2023-01-02,19,164.46
2023-01-02,20,153
2023-01-02,21,141.67
2023-01-02,22,134.91
2023-01-02,23,124.22
2023-01-03,0,130.01
2023-01-03,1,120
2023-01-03,2,118.76
2023-01-03,3,115
2023-01-03,4,113.63
2023-01-03,5,116.27
2023-01-03,6,138.92
2023-01-03,7,159.92
2023-01-03,8,169.17
2023-01-03,9,171.18
2023-01-03,10,168.57
2023-01-03,11,169.49
2023-01-03,12,164.5
2023-01-03,13,160.91
2023-01-03,14,163.06
2023-01-03,15,167.73
2023-01-03,16,166.61
2023-01-03,17,170.72
2023-01-03,18,168.93
2023-01-03,19,160.99
2023-01-03,20,149.62
2023-01-03,21,130.99
2023-01-03,22,114.27
2023-01-03,23,93.66
2023-01-04,0,80.89
2023-01-04,1,70.67
2023-01-04,2,40
2023-01-04,3,8.68
2023-01-04,4,0.85
2023-01-04,5,11.02
2023-01-04,6,61.02
2023-01-04,7,79.2
2023-01-04,8,84.2
2023-01-04,9,83.32
2023-01-04,10,70.07
2023-01-04,11,79.74
2023-01-04,12,80.89
2023-01-04,13,79.72
2023-01-04,14,80.22
2023-01-04,15,79.74
2023-01-04,16,80.82
2023-01-04,17,86.16
2023-01-04,18,72.28
2023-01-04,19,66.61
2023-01-04,20,43.2
2023-01-04,21,31.25
2023-01-04,22,34.96
2023-01-04,23,9.09
2023-01-05,0,0.09
2023-01-05,1,0.1
2023-01-05,2,0.12
2023-01-05,3,0.12
2023-01-05,4,2.23
2023-01-05,5,10.07
2023-01-05,6,61.04
2023-01-05,7,87.19
2023-01-05,8,95.84
2023-01-05,9,125.55
2023-01-05,10,131.92
2023-01-05,11,143.07
2023-01-05,12,140.91
2023-01-05,13,142.58
2023-01-05,14,151.03
2023-01-05,15,159.48
2023-01-05,16,172.73
2023-01-05,17,194.7
2023-01-05,18,194.67
2023-01-05,19,177.98
2023-01-05,20,163.99
2023-01-05,21,152
2023-01-05,22,144.64
2023-01-05,23,127
2023-01-06,0,107.21
2023-01-06,1,101.1
2023-01-06,2,96.73
2023-01-06,3,82.34
2023-01-06,4,81.93
2023-01-06,5,84.03
2023-01-06,6,97.25
2023-01-06,7,106.51
2023-01-06,8,120.7
2023-01-06,9,116.86
2023-01-06,10,112.85
2023-01-06,11,113.37
2023-01-06,12,115
2023-01-06,13,109.78
2023-01-06,14,119.71
2023-01-06,15,125.83
2023-01-06,16,139.57
2023-01-06,17,155.22
2023-01-06,18,150.09
2023-01-06,19,146.15
2023-01-06,20,139.1
2023-01-06,21,131.8
2023-01-06,22,129.94
2023-01-06,23,121.3
2023-01-07,0,97.15
2023-01-07,1,98.43
2023-01-07,2,96.05
2023-01-07,3,87.97
2023-01-07,4,82.99
2023-01-07,5,83.59
2023-01-07,6,90.76
2023-01-07,7,103.21
2023-01-07,8,111.86
2023-01-07,9,112
2023-01-07,10,100
2023-01-07,11,88.32
2023-01-07,12,87.9
2023-01-07,13,94.05
2023-01-07,14,88.98
2023-01-07,15,85.56
2023-01-07,16,94.1
2023-01-07,17,96.81
2023-01-07,18,99.52
2023-01-07,19,94.58
2023-01-07,20,87.86
2023-01-07,21,61.47
2023-01-07,22,50
2023-01-07,23,38.25
2023-01-08,0,10.93
2023-01-08,1,9.07
2023-01-08,2,9.1
2023-01-08,3,4.16
2023-01-08,4,5.58
2023-01-08,5,9.92
2023-01-08,6,9.02
2023-01-08,7,16.47
2023-01-08,8,49.42
2023-01-08,9,82.8
2023-01-08,10,93.7
2023-01-08,11,103.87
2023-01-08,12,101.69
2023-01-08,13,99
2023-01-08,14,104.29
2023-01-08,15,103.64
2023-01-08,16,109.11
2023-01-08,17,118.04
2023-01-08,18,122.61
2023-01-08,19,109.11
2023-01-08,20,103.93
2023-01-08,21,98.43
2023-01-08,22,99.37
2023-01-08,23,81.34
2023-01-09,0,75.13
2023-01-09,1,64.38
2023-01-09,2,60.28
2023-01-09,3,39.41
2023-01-09,4,47.25
2023-01-09,5,69.07
2023-01-09,6,107.13
2023-01-09,7,160
2023-01-09,8,180
2023-01-09,9,177.14
2023-01-09,10,159.07
2023-01-09,11,160.57
2023-01-09,12,140.56
2023-01-09,13,137.67
2023-01-09,14,143.57
2023-01-09,15,151.02
2023-01-09,16,161.96
2023-01-09,17,174.34
2023-01-09,18,182.18
2023-01-09,19,170.24
2023-01-09,20,160.51
2023-01-09,21,138.93
2023-01-09,22,132
2023-01-09,23,108.31
2023-01-10,0,106.02
2023-01-10,1,96.71
2023-01-10,2,95.14
2023-01-10,3,90.36
2023-01-10,4,95.61
2023-01-10,5,108.6
2023-01-10,6,138.13
2023-01-10,7,154.73
2023-01-10,8,165.33
2023-01-10,9,160.42
2023-01-10,10,154.73
2023-01-10,11,146.45
2023-01-10,12,141.22
2023-01-10,13,141.68
2023-01-10,14,145.41
2023-01-10,15,145.92
2023-01-10,16,140.11
2023-01-10,17,146.34
2023-01-10,18,138.8
2023-01-10,19,124.44
2023-01-10,20,106.15
2023-01-10,21,86.53
2023-01-10,22,81.3
2023-01-10,23,42.96
2023-01-11,0,5
2023-01-11,1,0.16
2023-01-11,2,0.08
2023-01-11,3,0.01
2023-01-11,4,0.04
2023-01-11,5,2.75
2023-01-11,6,57.88
2023-01-11,7,91.11
2023-01-11,8,127.44
2023-01-11,9,126.54
2023-01-11,10,127.63
2023-01-11,11,124.81
2023-01-11,12,117.47
2023-01-11,13,110.54
2023-01-11,14,115.74
2023-01-11,15,117.7
2023-01-11,16,119.2
2023-01-11,17,128.28
2023-01-11,18,128.76
2023-01-11,19,122.7
2023-01-11,20,114.56
2023-01-11,21,93.47
2023-01-11,22,91.71
2023-01-11,23,68.54
2023-01-12,0,19.88
2023-01-12,1,5.55
2023-01-12,2,4.69
2023-01-12,3,0.1
2023-01-12,4,2.73
2023-01-12,5,24.94
2023-01-12,6,85.72
2023-01-12,7,111.55
2023-01-12,8,106.83
2023-01-12,9,97.83
2023-01-12,10,99.81
2023-01-12,11,101.1
2023-01-12,12,100.19
2023-01-12,13,99.64
2023-01-12,14,100.77
2023-01-12,15,102.13
2023-01-12,16,101.43
2023-01-12,17,112.01
2023-01-12,18,119.49
2023-01-12,19,100.79
2023-01-12,20,99.35
2023-01-12,21,84.77
2023-01-12,22,70.43
2023-01-12,23,39.57
2023-01-13,0,32.64
2023-01-13,1,16.99
2023-01-13,2,9
2023-01-13,3,2.65
2023-01-13,4,3.35
2023-01-13,5,25.26
2023-01-13,6,54.74
2023-01-13,7,87.88
2023-01-13,8,105.95
2023-01-13,9,100.64
2023-01-13,10,94.85
2023-01-13,11,84.93
2023-01-13,12,76.53
2023-01-13,13,70.24
2023-01-13,14,73.55
2023-01-13,15,79.85
2023-01-13,16,85.31
2023-01-13,17,96.9
2023-01-13,18,96.97
2023-01-13,19,95.91
2023-01-13,20,84.94
2023-01-13,21,76.89
2023-01-13,22,76.51
2023-01-13,23,68.3
2023-01-14,0,25.68
2023-01-14,1,34.62
2023-01-14,2,44.7
2023-01-14,3,41.23
2023-01-14,4,40.7
2023-01-14,5,40.68
2023-01-14,6,45.1
2023-01-14,7,53.4
2023-01-14,8,53.63
2023-01-14,9,56.89
2023-01-14,10,66.72
2023-01-14,11,65.56
2023-01-14,12,65.39
2023-01-14,13,62.69
2023-01-14,14,42.15
2023-01-14,15,19.92
2023-01-14,16,9.04
2023-01-14,17,11.04
2023-01-14,18,13.69
2023-01-14,19,6.84
2023-01-14,20,9.03
2023-01-14,21,9.07
2023-01-14,22,5.9
2023-01-14,23,5.19
2023-01-15,0,3.94
2023-01-15,1,1.71
2023-01-15,2,4.1
2023-01-15,3,2.65
2023-01-15,4,2.87
2023-01-15,5,4.01
2023-01-15,6,1.58
2023-01-15,7,1.74
2023-01-15,8,9.08
2023-01-15,9,10.31
2023-01-15,10,9.01
2023-01-15,11,8.03
2023-01-15,12,6.76
2023-01-15,13,0.42
2023-01-15,14,0.29
2023-01-15,15,0.82
2023-01-15,16,13.69
2023-01-15,17,30.9
2023-01-15,18,26.95
2023-01-15,19,25.27
2023-01-15,20,12.17
2023-01-15,21,19.69
2023-01-15,22,32.14
2023-01-15,23,37.47
2023-01-16,0,60.01
2023-01-16,1,60.01
2023-01-16,2,62.72
2023-01-16,3,56.1
2023-01-16,4,63.3
2023-01-16,5,87
2023-01-16,6,154.63
2023-01-16,7,175.11
2023-01-16,8,185.99
2023-01-16,9,170
2023-01-16,10,150.2
2023-01-16,11,150.89
2023-01-16,12,147.04
2023-01-16,13,140.87
2023-01-16,14,141.24
2023-01-16,15,145.69
2023-01-16,16,150.81
2023-01-16,17,166.79
2023-01-16,18,173.72
2023-01-16,19,150.5
2023-01-16,20,136.97
2023-01-16,21,127.74
2023-01-16,22,123.24
2023-01-16,23,109.4
2023-01-17,0,98.24
2023-01-17,1,94.61
2023-01-17,2,91.91
2023-01-17,3,89.51
2023-01-17,4,91.77
2023-01-17,5,100
2023-01-17,6,116.96
2023-01-17,7,140.8
2023-01-17,8,151.96
2023-01-17,9,136.1
2023-01-17,10,126.17
2023-01-17,11,122.75
2023-01-17,12,116.07
2023-01-17,13,129.38
2023-01-17,14,128.88
2023-01-17,15,137.5
2023-01-17,16,159.86
2023-01-17,17,156.43
2023-01-17,18,152
2023-01-17,19,145.4
2023-01-17,20,139.3
2023-01-17,21,136.15
2023-01-17,22,128.55
2023-01-17,23,124.32
2023-01-18,0,119.04
2023-01-18,1,118.07
2023-01-18,2,119.21
2023-01-18,3,118.93
2023-01-18,4,116.19
2023-01-18,5,121.91
2023-01-18,6,130.39
2023-01-18,7,166.4
2023-01-18,8,181.5
2023-01-18,9,176.56
2023-01-18,10,140
2023-01-18,11,130.36
2023-01-18,12,122.94
2023-01-18,13,120
2023-01-18,14,123.66
2023-01-18,15,140
2023-01-18,16,147.97
2023-01-18,17,160
2023-01-18,18,137.48
2023-01-18,19,130.34
2023-01-18,20,120.97
2023-01-18,21,119.9
2023-01-18,22,117.51
2023-01-18,23,111.46
2023-01-19,0,111.53
2023-01-19,1,106.98
2023-01-19,2,104.97
2023-01-19,3,101.72
2023-01-19,4,99.14
2023-01-19,5,110.95
2023-01-19,6,118.22
2023-01-19,7,149.62
2023-01-19,8,159.93
2023-01-19,9,155.88
2023-01-19,10,154.81
2023-01-19,11,138.63
2023-01-19,12,150.07
2023-01-19,13,154.87
2023-01-19,14,160.49
2023-01-19,15,175.96
2023-01-19,16,186.29
2023-01-19,17,198.73
2023-01-19,18,197.57
2023-01-19,19,171.43
2023-01-19,20,150
2023-01-19,21,148.41
2023-01-19,22,149.34
2023-01-19,23,139
2023-01-20,0,146.89
2023-01-20,1,144.5
2023-01-20,2,142.44
2023-01-20,3,142.8
2023-01-20,4,144.98
2023-01-20,5,150.5
2023-01-20,6,176.01
2023-01-20,7,208.07
2023-01-20,8,235.06
2023-01-20,9,221.7
2023-01-20,10,209.77
2023-01-20,11,201.52
2023-01-20,12,189.26
2023-01-20,13,181.63
2023-01-20,14,182.36
2023-01-20,15,192
2023-01-20,16,200
2023-01-20,17,208.22
2023-01-20,18,208.4
2023-01-20,19,197
2023-01-20,20,175.7
2023-01-20,21,166.37
2023-01-20,22,163.1
2023-01-20,23,147.55
2023-01-21,0,144.13
2023-01-21,1,140.06
2023-01-21,2,140.19
2023-01-21,3,133.74
2023-01-21,4,131.24
2023-01-21,5,132.06
2023-01-21,6,130.47
2023-01-21,7,140.25
2023-01-21,8,152.48
2023-01-21,9,171.66
2023-01-21,10,170.01
2023-01-21,11,156.94
2023-01-21,12,147.91
2023-01-21,13,137.02
2023-01-21,14,136.58
2023-01-21,15,135.9
2023-01-21,16,144.22
2023-01-21,17,173.92
2023-01-21,18,178.89
2023-01-21,19,143.52
2023-01-21,20,138.53
2023-01-21,21,136.04
2023-01-21,22,131.88
2023-01-21,23,117.76
2023-01-22,0,127.6
2023-01-22,1,119.01
2023-01-22,2,116.77
2023-01-22,3,118.35
2023-01-22,4,122.12
2023-01-22,5,117.79
2023-01-22,6,127.6
2023-01-22,7,127.6
2023-01-22,8,137.51
2023-01-22,9,145.82
2023-01-22,10,151.28
2023-01-22,11,153.1
2023-01-22,12,146.3
2023-01-22,13,150
2023-01-22,14,154.9
2023-01-22,15,157.49
2023-01-22,16,171.03
2023-01-22,17,191.99
2023-01-22,18,202.07
2023-01-22,19,199.17
2023-01-22,20,174.71
2023-01-22,21,166.4
2023-01-22,22,157.35
2023-01-22,23,148.3
2023-01-23,0,148.96
2023-01-23,1,149
2023-01-23,2,148.4
2023-01-23,3,147.59
2023-01-23,4,149.88
2023-01-23,5,150.32
2023-01-23,6,189.96
2023-01-23,7,226.54
2023-01-23,8,257.92
2023-01-23,9,270.22
2023-01-23,10,249.94
2023-01-23,11,230.23
2023-01-23,12,220.95
2023-01-23,13,219.18
2023-01-23,14,219.69
2023-01-23,15,218.99
2023-01-23,16,224.58
2023-01-23,17,248.9
2023-01-23,18,248.07
2023-01-23,19,223.19
2023-01-23,20,203.53
2023-01-23,21,184.01
2023-01-23,22,172.09
2023-01-23,23,157.01
2023-01-24,0,164.85
2023-01-24,1,160.05
2023-01-24,2,145.9
2023-01-24,3,142.4
2023-01-24,4,153.62
2023-01-24,5,156.7
2023-01-24,6,183.61
2023-01-24,7,210.08
2023-01-24,8,251.1
2023-01-24,9,256.43
2023-01-24,10,238.66
2023-01-24,11,229.96
2023-01-24,12,217.85
2023-01-24,13,205.99
2023-01-24,14,215.28
2023-01-24,15,217.98
2023-01-24,16,224.58
2023-01-24,17,250
2023-01-24,18,250
2023-01-24,19,231.14
2023-01-24,20,207.29
2023-01-24,21,175.45
2023-01-24,22,137.53
2023-01-24,23,128.7
2023-01-25,0,124.72
2023-01-25,1,120.25
2023-01-25,2,118.41
2023-01-25,3,116.66
2023-01-25,4,116.85
2023-01-25,5,120.89
2023-01-25,6,125.27
2023-01-25,7,163.99
2023-01-25,8,165.6
2023-01-25,9,154.77
2023-01-25,10,140.67
2023-01-25,11,133.96
2023-01-25,12,131.19
2023-01-25,13,130.85
2023-01-25,14,130.5
2023-01-25,15,118.26
2023-01-25,16,133.35
2023-01-25,17,143.81
2023-01-25,18,139.52
2023-01-25,19,131.38
2023-01-25,20,150
2023-01-25,21,144.3
2023-01-25,22,145.08
2023-01-25,23,135
2023-01-26,0,150
2023-01-26,1,129.38
2023-01-26,2,128.48
2023-01-26,3,126.61
2023-01-26,4,128.94
2023-01-26,5,124
2023-01-26,6,160.39
2023-01-26,7,182.49
2023-01-26,8,198.95
2023-01-26,9,199.06
2023-01-26,10,192.38
2023-01-26,11,178
2023-01-26,12,136.44
2023-01-26,13,130
2023-01-26,14,127.96
2023-01-26,15,135.48
2023-01-26,16,153
2023-01-26,17,186.2
2023-01-26,18,150
2023-01-26,19,133.92
2023-01-26,20,128.09
2023-01-26,21,124.6
2023-01-26,22,125.19
2023-01-26,23,122.22
2023-01-27,0,135
2023-01-27,1,114.61
2023-01-27,2,119.74
2023-01-27,3,116
2023-01-27,4,124.08
2023-01-27,5,127.26
2023-01-27,6,149.7
2023-01-27,7,176.1
2023-01-27,8,195
2023-01-27,9,199.19
2023-01-27,10,195
2023-01-27,11,190
2023-01-27,12,183.06
2023-01-27,13,180
2023-01-27,14,181.5
2023-01-27,15,185
2023-01-27,16,188
2023-01-27,17,198.05
2023-01-27,18,200.7
2023-01-27,19,193.7
2023-01-27,20,181.5
2023-01-27,21,166.25
2023-01-27,22,155.12
2023-01-27,23,146
2023-01-28,0,139.9
2023-01-28,1,135
2023-01-28,2,133.32
2023-01-28,3,129.47
2023-01-28,4,125.22
2023-01-28,5,122.82
2023-01-28,6,128.8
2023-01-28,7,118.25
2023-01-28,8,116.94
2023-01-28,9,117.14
2023-01-28,10,119.03
2023-01-28,11,117.12
2023-01-28,12,112.61
2023-01-28,13,111.43
2023-01-28,14,110.66
2023-01-28,15,109.7
2023-01-28,16,112.62
2023-01-28,17,114.2
2023-01-28,18,112.66
2023-01-28,19,111.56
2023-01-28,20,109.12
2023-01-28,21,107.21
2023-01-28,22,107.12
2023-01-28,23,104.28
2023-01-29,0,106.77
2023-01-29,1,104.32
2023-01-29,2,102.11
2023-01-29,3,101.49
2023-01-29,4,101.18
2023-01-29,5,101.95
2023-01-29,6,100.84
2023-01-29,7,101.95
2023-01-29,8,102.2
2023-01-29,9,102.89
2023-01-29,10,99.18
2023-01-29,11,97.5
2023-01-29,12,95.66
2023-01-29,13,94.38
2023-01-29,14,94.08
2023-01-29,15,94.05
2023-01-29,16,94.35
2023-01-29,17,94.95
2023-01-29,18,91.42
2023-01-29,19,91.16
2023-01-29,20,91.01
2023-01-29,21,85
2023-01-29,22,79.83
2023-01-29,23,64.36
2023-01-30,0,45
2023-01-30,1,5.9
2023-01-30,2,5.07
2023-01-30,3,2.03
2023-01-30,4,9.03
2023-01-30,5,37.47
2023-01-30,6,88.1
2023-01-30,7,93.54
2023-01-30,8,99.08
2023-01-30,9,94.84
2023-01-30,10,92.31
2023-01-30,11,88.23
2023-01-30,12,84.9
2023-01-30,13,83.38
2023-01-30,14,87.55
2023-01-30,15,86.12
2023-01-30,16,89.69
2023-01-30,17,94.15
2023-01-30,18,91.36
2023-01-30,19,92.34
2023-01-30,20,89.95
2023-01-30,21,86.85
2023-01-30,22,88.15
2023-01-30,23,89.73
2023-01-31,0,90.43
2023-01-31,1,89.7
2023-01-31,2,92.97
2023-01-31,3,93.7
2023-01-31,4,94.62
2023-01-31,5,98.48
2023-01-31,6,104.16
2023-01-31,7,114.58
2023-01-31,8,115.01
2023-01-31,9,112.54
2023-01-31,10,108.85
2023-01-31,11,101.09
2023-01-31,12,97.7
2023-01-31,13,96.53
2023-01-31,14,93.25
2023-01-31,15,93.36
2023-01-31,16,93.68
2023-01-31,17,99.98
2023-01-31,18,99.09
2023-01-31,19,95.3
2023-01-31,20,90.05
2023-01-31,21,84.12
2023-01-31,22,86.1
2023-01-31,23,69.56
2023-02-01,0,79.94
2023-02-01,1,67.55
2023-02-01,2,65.69
2023-02-01,3,66.82
2023-02-01,4,57.59
2023-02-01,5,74.96
2023-02-01,6,95.98
2023-02-01,7,110.04
2023-02-01,8,117
2023-02-01,9,110.46
2023-02-01,10,105.03
2023-02-01,11,101.45
2023-02-01,12,99.34
2023-02-01,13,98.53
2023-02-01,14,95.97
2023-02-01,15,98.56
2023-02-01,16,102.69
2023-02-01,17,109.12
2023-02-01,18,108.9
2023-02-01,19,100.88
2023-02-01,20,97.65
2023-02-01,21,94.75
2023-02-01,22,86.42
2023-02-01,23,78.59
2023-02-02,0,74.3
2023-02-02,1,67.77
2023-02-02,2,71.35
2023-02-02,3,76.75
2023-02-02,4,88.55
2023-02-02,5,93.11
2023-02-02,6,116.21
2023-02-02,7,139.22
2023-02-02,8,169.87
2023-02-02,9,178.2
2023-02-02,10,170.09
2023-02-02,11,167.21
2023-02-02,12,156.86
2023-02-02,13,152.74
2023-02-02,14,161.44
2023-02-02,15,163.39
2023-02-02,16,167.28
2023-02-02,17,178.17
2023-02-02,18,183.12
2023-02-02,19,172.18
2023-02-02,20,142.09
2023-02-02,21,143.54
2023-02-02,22,130.15
2023-02-02,23,103.93
2023-02-03,0,108.3
2023-02-03,1,100.27
2023-02-03,2,93.82
2023-02-03,3,87.83
2023-02-03,4,84.03
2023-02-03,5,89.02
2023-02-03,6,100.27
2023-02-03,7,107.73
2023-02-03,8,108.44
2023-02-03,9,104.26
2023-02-03,10,97.13
2023-02-03,11,99.83
2023-02-03,12,99.04
2023-02-03,13,97.17
2023-02-03,14,97.41
2023-02-03,15,102
2023-02-03,16,107.72
2023-02-03,17,112.4
2023-02-03,18,113.52
2023-02-03,19,108.07
2023-02-03,20,103.7
2023-02-03,21,102.95
2023-02-03,22,113.19
2023-02-03,23,107.8
2023-02-04,0,99.36
2023-02-04,1,106.25
2023-02-04,2,113.15
2023-02-04,3,121.77
2023-02-04,4,125.38
2023-02-04,5,127.44
2023-02-04,6,137.34
2023-02-04,7,156.31
2023-02-04,8,164.19
2023-02-04,9,169.83
2023-02-04,10,164.11
2023-02-04,11,156.39
2023-02-04,12,148.84
2023-02-04,13,133.37
2023-02-04,14,134.09
2023-02-04,15,141.61
2023-02-04,16,155.36
2023-02-04,17,170.29
2023-02-04,18,184.16
2023-02-04,19,179.96
2023-02-04,20,167.88
2023-02-04,21,158.13
2023-02-04,22,131.62
2023-02-04,23,108.03
2023-02-05,0,111.29
2023-02-05,1,104.44
2023-02-05,2,103.67
2023-02-05,3,101.79
2023-02-05,4,100.99
2023-02-05,5,102.62
2023-02-05,6,102.75
2023-02-05,7,105.43
2023-02-05,8,106.89
2023-02-05,9,108.27
2023-02-05,10,108.54
2023-02-05,11,107.07
2023-02-05,12,101.62
2023-02-05,13,100.69
2023-02-05,14,106.35
2023-02-05,15,112.71
2023-02-05,16,119.97
2023-02-05,17,137.05
2023-02-05,18,133.63
2023-02-05,19,131.16
2023-02-05,20,124.11
2023-02-05,21,121.83
2023-02-05,22,125.21
2023-02-05,23,126.46
2023-02-06,0,145
2023-02-06,1,143.73
2023-02-06,2,145.41
2023-02-06,3,142.09
2023-02-06,4,140.1
2023-02-06,5,148.93
2023-02-06,6,175.67
2023-02-06,7,200.65
2023-02-06,8,213.39
2023-02-06,9,200.65
2023-02-06,10,185.08
2023-02-06,11,179.84
2023-02-06,12,168.72
2023-02-06,13,161.16
2023-02-06,14,163.9
2023-02-06,15,170.67
2023-02-06,16,181.8
2023-02-06,17,198.94
2023-02-06,18,213.5
2023-02-06,19,205.38
2023-02-06,20,186.21
2023-02-06,21,166.48
2023-02-06,22,152.5
2023-02-06,23,154
2023-02-07,0,145.72
2023-02-07,1,142.12
2023-02-07,2,140.31
2023-02-07,3,139.36
2023-02-07,4,141.6
2023-02-07,5,143.44
2023-02-07,6,170.54
2023-02-07,7,198.03
2023-02-07,8,214.16
2023-02-07,9,191.85
2023-02-07,10,168.38
2023-02-07,11,125.76
2023-02-07,12,123.57
2023-02-07,13,125.6
2023-02-07,14,139.93
2023-02-07,15,171.81
2023-02-07,16,189.98
2023-02-07,17,222.26
2023-02-07,18,245.6
2023-02-07,19,229
2023-02-07,20,199.03
2023-02-07,21,188.18
2023-02-07,22,173.34
2023-02-07,23,163.07
2023-02-08,0,160.04
2023-02-08,1,155.15
2023-02-08,2,150
2023-02-08,3,147.97
2023-02-08,4,145.97
2023-02-08,5,149.1
2023-02-08,6,175.69
2023-02-08,7,196.64
2023-02-08,8,216.19
2023-02-08,9,176
2023-02-08,10,128
2023-02-08,11,118.65
2023-02-08,12,115.61
2023-02-08,13,114.88
2023-02-08,14,114.24
2023-02-08,15,125.39
2023-02-08,16,128.1
2023-02-08,17,127.81
2023-02-08,18,102.83
2023-02-08,19,96.28
2023-02-08,20,93.57
2023-02-08,21,89.41
2023-02-08,22,89.17
2023-02-08,23,85.57
2023-02-09,0,82.68
2023-02-09,1,79.13
2023-02-09,2,77.65
2023-02-09,3,77.62
2023-02-09,4,78.36
2023-02-09,5,83.04
2023-02-09,6,84.55
2023-02-09,7,92.59
2023-02-09,8,103.42
2023-02-09,9,107.88
2023-02-09,10,105
2023-02-09,11,96.33
2023-02-09,12,93.06
2023-02-09,13,91.15
2023-02-09,14,86.94
2023-02-09,15,86.74
2023-02-09,16,87.35
2023-02-09,17,86.96
2023-02-09,18,87.3
2023-02-09,19,85.8
2023-02-09,20,84.02
2023-02-09,21,83.49
2023-02-09,22,83.93
2023-02-09,23,83.33
2023-02-10,0,78.07
2023-02-10,1,79.59
2023-02-10,2,83.61
2023-02-10,3,85.3
2023-02-10,4,88.67
2023-02-10,5,94.97
2023-02-10,6,106.93
2023-02-10,7,166.07
2023-02-10,8,176.1
2023-02-10,9,144.08
2023-02-10,10,113.93
2023-02-10,11,99.48
2023-02-10,12,94.93
2023-02-10,13,90.19
2023-02-10,14,82.73
2023-02-10,15,81.78
2023-02-10,16,80.25
2023-02-10,17,81.08
2023-02-10,18,79.7
2023-02-10,19,77.67
2023-02-10,20,73.11
2023-02-10,21,70.94
2023-02-10,22,67.08
2023-02-10,23,45
2023-02-11,0,74.93
2023-02-11,1,77.62
2023-02-11,2,77.48
2023-02-11,3,77.03
2023-02-11,4,77.45
2023-02-11,5,76.1
2023-02-11,6,78.04
2023-02-11,7,78.93
2023-02-11,8,79.98
2023-02-11,9,81.56
2023-02-11,10,82.32
2023-02-11,11,81.56
2023-02-11,12,80.6
2023-02-11,13,81.12
2023-02-11,14,81.9
2023-02-11,15,80.49
2023-02-11,16,88.69
2023-02-11,17,99.97
2023-02-11,18,111.87
2023-02-11,19,108.74
2023-02-11,20,99.84
2023-02-11,21,98.2
2023-02-11,22,94.5
2023-02-11,23,94.84
2023-02-12,0,129.72
2023-02-12,1,125.49
2023-02-12,2,131.79
2023-02-12,3,127.57
2023-02-12,4,118.46
2023-02-12,5,118.89
2023-02-12,6,108.02
2023-02-12,7,116.17
2023-02-12,8,141.97
2023-02-12,9,134.97
2023-02-12,10,134.62
2023-02-12,11,120.94
2023-02-12,12,106.2
2023-02-12,13,101.67
2023-02-12,14,99.5
2023-02-12,15,98.57
2023-02-12,16,117.92
2023-02-12,17,150.91
2023-02-12,18,167.51
2023-02-12,19,134.68
2023-02-12,20,134.64
2023-02-12,21,107.08
2023-02-12,22,103.08
2023-02-12,23,98.71
2023-02-13,0,103.85
2023-02-13,1,101.15
2023-02-13,2,100.97
2023-02-13,3,103.02
2023-02-13,4,103.88
2023-02-13,5,109.9
2023-02-13,6,157.26
2023-02-13,7,196.08
2023-02-13,8,202.2
2023-02-13,9,196.2
2023-02-13,10,173.35
2023-02-13,11,141
2023-02-13,12,123.1
2023-02-13,13,120
2023-02-13,14,120
2023-02-13,15,121
2023-02-13,16,150.23
2023-02-13,17,188.06
2023-02-13,18,221.8
2023-02-13,19,206.6
2023-02-13,20,187.86
2023-02-13,21,168.92
2023-02-13,22,160.97
2023-02-13,23,150.12
2023-02-14,0,135.62
2023-02-14,1,132.32
2023-02-14,2,132.16
2023-02-14,3,132.12
2023-02-14,4,132.32
2023-02-14,5,141.93
2023-02-14,6,166.22
2023-02-14,7,199.99
2023-02-14,8,206.98
2023-02-14,9,180.6
2023-02-14,10,138.26
2023-02-14,11,139.16
2023-02-14,12,130.36
2023-02-14,13,125.41
2023-02-14,14,126.93
2023-02-14,15,132.32
2023-02-14,16,152.7
2023-02-14,17,180.81
2023-02-14,18,199.99
2023-02-14,19,192.97
2023-02-14,20,175.81
2023-02-14,21,160.09
2023-02-14,22,151.03
2023-02-14,23,141.73
2023-02-15,0,134.81
2023-02-15,1,130.95
2023-02-15,2,130
2023-02-15,3,130.01
2023-02-15,4,126.66
2023-02-15,5,136.53
2023-02-15,6,161.2
